"survey","uuid","log_date","governorate","location_id","location_name","district","ngo","ngo_name","enumerator","question.name","issue","feedback","action","changed","old.value","new.value"
"parent","6828f7d4-7c99-40a1-a7de-b8411fd34de2","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9ebd1b77-de0a-4ef4-8941-fbcd26d3d22c","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","4fe13c95-15b5-46e6-ab4e-037e16737e20","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","e4d4de20-0f9c-44a4-807b-0db95ca81556","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","47b87903-f7f1-4058-b7ca-11590fdc9322","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","d00b9145-a366-4d5e-a0b4-97c54809a09e","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","80b720d6-e7db-4a7e-9caf-85f729744924","18-08-19","diyala","cluster_location_id_0443","0443 (Jadidat Al Shat village)","al.khalis","mcna02","ACTED",7,"people_share_tank","outlier",NA,"flag",NA,"75",NA
"parent","1f83fe59-b7a1-4701-ad13-d64e91c2edea","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","ed8da99a-ff88-46ba-ac7f-bc68d28c011b","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","cdc026ee-050d-4950-8528-3aac4f8481cb","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","532cc531-0f61-499e-8680-1a270e3a8b80","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","62a62830-8f4d-4da2-be39-452f0b575044","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","b12dcbd8-fba9-4e6c-80be-742969fd8be5","18-08-19","duhok","cluster_location_id_0057","0057 (Bedar Sector)","zakho","mcna16","REACH Initiative",14,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","d8314456-c990-4b9e-b8e5-e89ba8e253da","18-08-19","baghdad","cluster_location_id_0360","0360 (Al Shamasiyah-316)","al.adhamiya","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","e4d1e2ac-4754-4e25-91c8-710a29d35350","18-08-19","baghdad","cluster_location_id_0360","0360 (Al Shamasiyah-316)","al.adhamiya","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"800000",NA
"parent","718f1f32-49e9-4da2-83d2-c4336aa52041","18-08-19","baghdad","cluster_location_id_0360","0360 (Al Shamasiyah-316)","al.adhamiya","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"700000",NA
"parent","37ea364d-ed1b-4b15-804a-dfd18cf6e82f","18-08-19","baghdad","cluster_location_id_0360","0360 (Al Shamasiyah-316)","al.adhamiya","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","926c8df1-4b63-49e8-8eae-bb67858ebeba","18-08-19","baghdad","cluster_location_id_0357","0357 (Al Qahira-307)","al.adhamiya","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","dbdd0bc6-d89b-4890-ae20-1ec20cfa52dd","18-08-19","baghdad","cluster_location_id_0362","0362 (Hay Al Rabee-340)","al.adhamiya","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","96b24e0f-f775-4083-b1c7-fd7a71c72ba2","18-08-19","baghdad","cluster_location_id_0357","0357 (Al Qahira-307)","al.adhamiya","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","df8837f3-4409-4f20-8f45-c5e26318b6f1","18-08-19","baghdad","cluster_location_id_0358","0358 (Hay Al Rabee-332)","al.adhamiya","mcna02","ACTED",5,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","15a2512f-55af-4f6a-bfe6-3e139059177c","18-08-19","baghdad","cluster_location_id_0362","0362 (Hay Al Rabee-340)","al.adhamiya","mcna02","ACTED",1,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","1138dab1-231c-44fe-abfc-abc433d1848b","18-08-19","baghdad","cluster_location_id_0362","0362 (Hay Al Rabee-340)","al.adhamiya","mcna02","ACTED",1,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","df0c9780-3654-4fbb-9b29-39ab49164934","18-08-19","baghdad","cluster_location_id_0360","0360 (Al Shamasiyah-316)","al.adhamiya","mcna02","ACTED",13,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","a4cd3667-82b6-494e-9612-7a9286900847","18-08-19","baghdad","cluster_location_id_0359","0359 (Al Shamasiyah-320)","al.adhamiya","mcna02","ACTED",9,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","4135e3bc-3a36-4859-80b0-6fe35260735d","18-08-19","baghdad","cluster_location_id_0359","0359 (Al Shamasiyah-320)","al.adhamiya","mcna02","ACTED",10,"rent_exp","outlier",NA,"flag",NA,"550000",NA
"parent","27c447b6-b887-4c23-8899-5016d21fc6fe","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",3,"rent_exp","outlier",NA,"flag",NA,"700000",NA
"parent","e402c9a8-ed36-4ee7-b8b1-00bb7af58a64","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",17,"rent_exp","outlier",NA,"flag",NA,"550000",NA
"parent","ff8e7a12-6b90-4621-9470-148b1f1e7181","18-08-19","baghdad","cluster_location_id_0354","0354 (Adhamia-312)","al.adhamiya","mcna02","ACTED",20,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","da6c6013-923c-4e80-98b7-3e944f12265f","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","f5b41a12-0d1f-4cc1-9438-339f411ef7bc","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"700000",NA
"parent","d0ad1139-0952-432d-bc61-2ab5b7898bc3","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","92e61cf2-ed3b-4c30-9466-5222a88ed483","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",11,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","549dcb7b-3416-470c-b865-bfc399ffa963","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",11,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","57852c89-cbc1-4c91-bc9a-44268e49536e","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","5009d881-efe8-4635-8015-676ad691be14","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","2e6f8094-b4ee-415a-962b-e1fbd1d2f8b6","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","65f9db15-09c1-4bc4-9673-e212bb9eb9e7","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",6,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","e8700971-d0c4-4103-9305-ed3596f159de","18-08-19","baghdad","cluster_location_id_0356","0356 (Adhamiya-310)","al.adhamiya","mcna02","ACTED",4,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","c4b5cd91-bb32-4cf6-b836-f65a4a59b260","18-08-19","baghdad","cluster_location_id_0369","0369 (Al Mashtal-735)","al.risafa","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","1a920967-3ebf-48ed-8367-09c19d519aa4","18-08-19","baghdad","cluster_location_id_0370","0370 (Al Mashtal-751)","al.risafa","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"700000",NA
"parent","fe056862-365d-42d6-8396-d12766f6797d","18-08-19","baghdad","cluster_location_id_0355","0355 (Adhamia-314)","al.adhamiya","mcna02","ACTED",5,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","d0458811-4e9a-44f1-9b7f-face4a8e2e5a","18-08-19","baghdad","cluster_location_id_0355","0355 (Adhamia-314)","al.adhamiya","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","5367d4d8-7f3f-453e-9ef5-e731ba395f5a","18-08-19","baghdad","cluster_location_id_0370","0370 (Al Mashtal-751)","al.risafa","mcna02","ACTED",10,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","00e2e772-6d3c-4a0c-a73f-c278ccf3358b","18-08-19","baghdad","cluster_location_id_0366","0366 (Baghdad Al Jadidia-725)","al.risafa","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","28b96051-d922-4562-b0e6-2f2b32af67b2","18-08-19","baghdad","cluster_location_id_0373","0373 (Al Riyadh-910)","al.risafa","mcna02","ACTED",11,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","05e6e825-4ec1-432e-8a62-59977359afc0","18-08-19","baghdad","cluster_location_id_0373","0373 (Al Riyadh-910)","al.risafa","mcna02","ACTED",12,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","6e64efa6-bdbe-417e-9e33-cf41589beb8f","18-08-19","baghdad","cluster_location_id_0367","0367 (Al Karada-905)","al.risafa","mcna02","ACTED",3,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","e7599280-3998-4119-b0be-1a6c008d5c5e","18-08-19","baghdad","cluster_location_id_0367","0367 (Al Karada-905)","al.risafa","mcna02","ACTED",5,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","0381a23f-d666-4971-9f9b-704094778159","18-08-19","al.anbar","cluster_location_id_0281","0281 (Hay Al Saray)","haditha","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"2500000",NA
"parent","2957a60b-1f33-437a-8dc9-bf23701bee74","18-08-19","baghdad","cluster_location_id_0365","0365 (Baghdad Al Jadidia-723)","al.risafa","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","c50861ff-f6bc-49a5-94c5-8addc91d9f99","18-08-19","baghdad","cluster_location_id_0365","0365 (Baghdad Al Jadidia-723)","al.risafa","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","974723fa-6051-4af0-911f-58853c217650","18-08-19","baghdad","cluster_location_id_0365","0365 (Baghdad Al Jadidia-723)","al.risafa","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","91fde3f9-7379-451e-b790-9681435e70f6","18-08-19","baghdad","cluster_location_id_0397","0397 (Al Karkh-212)","al.risafa","mcna02","ACTED",18,"rent_exp","outlier",NA,"flag",NA,"550000",NA
"parent","f8469ea2-6e23-4639-b819-ed8e3a9e2378","18-08-19","kirkuk","cluster_location_id_0558","0558 (Al-Khatoonia)","al.hawiga","mcna14","People in Need",3,"rent_exp","outlier",NA,"flag",NA,"1000000",NA
"parent","77ce7d26-2351-4264-bad6-011b85b752f1","18-08-19","duhok","cluster_location_id_0016","0016 (Diyari)","duhok","mcna16","REACH Initiative",8,"rent_exp","outlier",NA,"flag",NA,"720000",NA
"parent","4342216d-a9bc-4885-8293-b4eb8ca98947","18-08-19","duhok","cluster_location_id_0013","0013 (Baroshke)","duhok","mcna16","REACH Initiative",13,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","9064b587-ec68-41c4-8b70-4d98678da1c6","18-08-19","al.sulaymaniyah","cluster_location_id_0189","0189 (Kostay Cham)","al.sulaymaniyah","mcna16","REACH Initiative",8,"rent_exp","outlier",NA,"flag",NA,"480000",NA
"parent","99872d0e-37f0-4e4c-9eea-60382fbbde58","18-08-19","al.sulaymaniyah","cluster_location_id_0183","0183 (Ashty 106 & 104)","al.sulaymaniyah","mcna16","REACH Initiative",1,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","84e0e121-d548-4f56-a8c3-8da10d6a3636","18-08-19","al.anbar","cluster_location_id_0276","0276 (Haqlaniyah-Hay Al-Faroq)","haditha","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"1500000",NA
"parent","851eeda6-8378-45eb-8b04-8b1ccb6768e7","18-08-19","al.anbar","cluster_location_id_0272","0272 (Al Khansaa)","haditha","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"2500000",NA
"parent","e7458c7d-e903-442f-a0ef-763079ff25f1","18-08-19","al.anbar","cluster_location_id_0272","0272 (Al Khansaa)","haditha","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"2500000",NA
"parent","a5401442-1b5f-4d69-af80-fec901d40b0e","18-08-19","al.anbar","cluster_location_id_0210","0210 (Hay Al Sham)","al.kaim","mcna12","NRC",4,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","e8fcff9d-4d81-40ca-966a-4993b1fed378","18-08-19","ninewa","cluster_location_id_0733","0733 (Hay althahabe)","telafar","mcna11","Mercy Corps",3,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","de5d32cc-5856-4bdf-b5f3-0bc6c3d5ebd6","18-08-19","al.sulaymaniyah","cluster_location_id_0193","0193 (Saib City)","al.sulaymaniyah","mcna16","REACH Initiative",3,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","d1e59721-a361-4d24-86ea-65eb68c7c487","18-08-19","al.sulaymaniyah","cluster_location_id_0193","0193 (Saib City)","al.sulaymaniyah","mcna16","REACH Initiative",3,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","02ad4b17-d372-469b-864c-752a04d09e9e","18-08-19","al.anbar","cluster_location_id_0272","0272 (Al Khansaa)","haditha","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"2500000",NA
"parent","fdfeb3b1-3432-4ad0-9ae4-2deac703208d","18-08-19","al.anbar","cluster_location_id_0213","0213 (Hay Al-Yarmook)","al.kaim","mcna12","NRC",4,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","266ece08-ecfb-43c6-b62c-a931b9396d93","18-08-19","baghdad","cluster_location_id_0391","0391 (Al Yarmouk-610)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"750000",NA
"parent","4d99f5d7-86e3-482b-b3c9-ff03f28d6533","18-08-19","baghdad","cluster_location_id_0391","0391 (Al Yarmouk-610)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","ae47fb6e-85d5-4ab3-b378-fc2fc7c335ef","18-08-19","baghdad","cluster_location_id_0390","0390 (Al Toma(Al Masfi)-826)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","8a88fc08-8370-41ac-b906-c8c00ef6d0f3","18-08-19","baghdad","cluster_location_id_0388","0388 (Al Mutanbi-603)","al.karkh","mcna02","ACTED",17,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","32ca4e04-3257-4a77-ac27-653270bc024e","18-08-19","baghdad","cluster_location_id_0391","0391 (Al Yarmouk-610)","al.karkh","mcna02","ACTED",14,"rent_exp","outlier",NA,"flag",NA,"850000",NA
"parent","18219d62-9292-4c00-bbcf-5b8e4a3de856","18-08-19","baghdad","cluster_location_id_0390","0390 (Al Toma(Al Masfi)-826)","al.karkh","mcna02","ACTED",14,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","4424a85b-4fd8-4c54-8fc0-e5cd5f63c0dc","18-08-19","baghdad","cluster_location_id_0382","0382 (Al Ghazaliya-649)","al.karkh","mcna02","ACTED",3,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","eec391fe-aba4-4757-9759-baf096129e9e","18-08-19","baghdad","cluster_location_id_0393","0393 (Al Amerya-632)","al.karkh","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","37d7aa97-5573-4769-b4b2-9819fb11fb2b","18-08-19","baghdad","cluster_location_id_0391","0391 (Al Yarmouk-610)","al.karkh","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"800000",NA
"parent","3ad13e4c-233d-4f30-a579-a097857989a5","18-08-19","baghdad","cluster_location_id_0388","0388 (Al Mutanbi-603)","al.karkh","mcna02","ACTED",18,"rent_exp","outlier",NA,"flag",NA,"650000",NA
"parent","65e419cf-31c5-461a-8c0c-9b59ffd5c440","18-08-19","baghdad","cluster_location_id_0388","0388 (Al Mutanbi-603)","al.karkh","mcna02","ACTED",18,"rent_exp","outlier",NA,"flag",NA,"750000",NA
"parent","55a360ef-e8e3-46b6-9222-99980f89db72","18-08-19","al.basrah","cluster_location_id_0934","0934 (Al Khaleej1)","al.basrah","mcna06","IOM",1,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","dea8f29d-5b88-48e7-bb1c-edb1054d588f","18-08-19","ninewa","cluster_location_id_0618","0618 (Akre)","aqra","mcna16","REACH Initiative",5,"rent_exp","outlier",NA,"flag",NA,"800000",NA
"parent","a9882d17-f988-466d-a41c-566dfd778cb7","18-08-19","baghdad","cluster_location_id_0395","0395 (Al Amerya-638)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","df2a9bea-551d-48e5-8acc-f05710a95bc7","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","2466b220-c0b4-49cd-ad4a-a67063b7bf11","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",15,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","05840284-ef10-47f8-b9d6-e86ee0ba01c1","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","5b87c4af-060c-4c35-a202-42d126853ba4","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","b580d43d-18ea-4954-90b8-a9846d9ab1f2","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",16,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","e49e274f-4811-4689-8649-bc3f7463743a","18-08-19","baghdad","cluster_location_id_0396","0396 (Hay Al Adil-657)","al.karkh","mcna02","ACTED",9,"rent_exp","outlier",NA,"flag",NA,"650000",NA
"parent","4ab7e60e-13ea-4f7b-831e-03ea3cb4a36e","18-08-19","baghdad","cluster_location_id_0394","0394 (Al Amerya-636)","al.karkh","mcna02","ACTED",3,"rent_exp","outlier",NA,"flag",NA,"550000",NA
"parent","c8b3f4e1-39f0-44fd-9311-947d5518971f","18-08-19","baghdad","cluster_location_id_0395","0395 (Al Amerya-638)","al.karkh","mcna02","ACTED",13,"rent_exp","outlier",NA,"flag",NA,"600000",NA
"parent","38d29df0-be9a-4cbc-a942-7cdaab1d5553","18-08-19","salah.al.din","cluster_location_id_0806","0806 (Hay Alrisalah)","beygee","mcna03","COOPI",2,"rent_exp","outlier",NA,"flag",NA,"2000000",NA
"parent","6a289118-733d-48f8-986e-f549e63bd58f","18-08-19","babil","cluster_location_id_0328","0328 (Hay Aday-Al Eskandariya)","al.mussyab","mcna02","ACTED",17,"rent_exp","outlier",NA,"flag",NA,"3000000",NA
"parent","68239aa5-4541-4b29-b437-daa93fec6cb5","18-08-19","al.anbar","cluster_location_id_0291","0291 (Al-Qalqalah)","heet","mcna19","SSORD",7,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","7f4bea36-0764-468c-894c-d4c324e4d529","18-08-19","al.anbar","cluster_location_id_0291","0291 (Al-Qalqalah)","heet","mcna19","SSORD",7,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","91d62f12-7f30-4f4e-a786-cf10a2d25562","18-08-19","al.anbar","cluster_location_id_0304","0304 (7 Killo-al-mojamaa al-sakany)","al.ramadi","mcna02","ACTED",13,"rent_exp","outlier",NA,"flag",NA,"1000000",NA
"parent","b934ce45-3666-4f7d-bdee-e3d5973b6d02","18-08-19","kirkuk","cluster_location_id_0591","0591 (Hay Al-Khadraa)","kirkuk","mcna11","Mercy Corps",3,"rent_exp","outlier",NA,"flag",NA,"3000000",NA
"parent","aed6ac05-63f6-40d2-8e3f-c4fc8f4f78db","18-08-19","duhok","cluster_location_id_0006","0006 (Qadish Collective)","al.amadiya","mcna16","REACH Initiative",7,"rent_exp","outlier",NA,"flag",NA,"500000",NA
"parent","994375e7-0074-4d01-8ff3-4e0e4f7c9bdb","18-08-19","diyala","cluster_location_id_0446","0446 (Bizayiz Sherwin Village)","al.khalis","mcna02","ACTED",7,"rent_exp","outlier",NA,"flag",NA,"1500000",NA
"parent","6e461f58-0b2f-4af0-b893-73abf13a6b5d","18-08-19","ninewa","cluster_location_id_0629","0629 (Markaz Baaj)","al.baaj","mcna12","NRC",629,"rent_exp","outlier",NA,"flag",NA,"1200000",NA
